year,lat,lon,coordinateUncertaintyInMeters,coordinatePrecision,scientificNameID,scientificName,speciesKey,species,iucnRedListCategory
2016,39.382477,3.090992,100.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.423176,-14.013703,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2012,27.751845,-15.619812,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2010,41.273712,1.986522,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2006,41.275513,2.000593,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.489544,-13.933738,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2008,41.27911,2.007273,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2015,41.733444,0.565855,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2008,41.29747,2.098725,100.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2010,38.928719,1.35311,100.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.730322,-13.948714,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2010,41.292553,1.281441,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2011,40.702805,0.552438,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2006,41.275497,1.999053,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2016,28.420801,-14.058252,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2016,39.755127,3.05776,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2016,39.612286,2.832254,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2007,41.278027,2.00625,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2008,41.273926,1.987973,100.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.437517,-14.008704,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2008,41.275539,2.008867,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2010,41.273094,1.98626,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,33.564305,-4.930746,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2017,28.53327,-14.019639,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
