year,lat,lon,coordinateUncertaintyInMeters,coordinatePrecision,scientificNameID,scientificName,speciesKey,species,iucnRedListCategory
1995,46.50395,6.06529,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1999,46.60673,5.54814,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1994,47.23364,5.7101,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2011,47.90491,0.8448,1.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2011,47.81172,1.09727,1.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2011,47.83327,0.82069,1.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1999,47.11418,6.76003,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2012,47.32648,1.7961,1.0,,,Sorex coronatus coronatus,2436090,Sorex coronatus,
2002,47.37957,6.91134,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2011,47.84491,0.84781,1.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2011,47.80206,1.02875,1.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2011,47.80213,1.02951,1.0,,,Sorex coronatus coronatus,2436090,Sorex coronatus,
2012,47.30456,1.7702,1.0,,,Sorex coronatus coronatus,2436090,Sorex coronatus,
2018,49.60182,3.76048,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2019,49.96261,2.51264,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1994,47.23364,5.7101,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1999,46.60673,5.54814,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2006,45.99452,1.3653,3594.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1999,46.42956,5.40958,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2017,49.78231,3.6244,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2017,49.96118,2.23416,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2004,47.67343,6.13252,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2000,50.22423,1.53028,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1999,46.60673,5.54814,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1999,46.51956,5.41356,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2015,49.78152,3.76315,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2014,48.97337,3.61468,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2019,49.8693,1.95753,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2019,50.31831,1.94828,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2015,50.04893,1.95385,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
